113.669986,22.87225,永康堂医药平价药房,东莞市厚街镇白濠小学对面,,医疗;药店
113.672258,22.866802,方剂医药,广东省东莞市中心北路5附近,15817561114,医疗;药店
113.665194,22.873778,大树林药店,厚街镇白濠村中心街25号,,医疗;药店
113.667643,22.873628,东莞市(港珠水族馆店),广东省东莞市厚街镇白濠沿河一街港珠水族馆(白濠图书馆东),(0769)85593859,医疗;药店
113.665337,22.873232,本草药业(惠佳分店),广东省东莞市白濠中心街19号,,医疗;药店
113.676482,22.859315,祥福药房,广东省东莞市虎门镇白沙五村新兴路益佰超市旁,,医疗;药店
113.664893,22.875365,百龄健康超市,广东省东莞市福兴街,,医疗;药店
113.669034,22.871704,医易同源,广东省东莞市绿洲路9号附近,,医疗
113.666282,22.872689,厚街健乐药店,东莞市向阳路268号,(0769)85591973,医疗;药店
113.69324,22.859814,朋泰口腔,新联村丰泰风华区一楼,(0769)85198028,医疗;诊所
113.707242,22.861648,厚德堂,虎门镇赤岗社区新联东海山庄6-18栋,,医疗;药店
113.694769,22.861484,东莞协和门诊部,新联新兴路8,(0769)85190999,医疗;其他
113.693704,22.863296,厚川大药房(新联五巷),广东省东莞市虎门镇新丰路风华豪园北200米,,医疗;药店
113.693411,22.859257,东莞国药(虎门丰泰药店),虎门镇丰泰华园山庄丰泰区B01号商铺(馨米兰美甲东北20米),(0769)81687114,医疗;药店
113.706712,22.86173,本草药业连锁店(虎门丰泰第一分店),广东省东莞市商业街6-18号102,,医疗;药店
113.693678,22.863196,泰丰药店(新联三巷),东莞市新联三巷21号,,医疗;药店
113.695753,22.863105,仁正医药(新联分店),广东省东莞市新联五巷2号,,医疗;药店
113.693695,22.863646,东莞国药(新旺路药店),新联六巷29,(0769)85500186,医疗;药店
113.69371,22.863386,厚川医药(虎门新联分店),虎门镇新丰路翡翠网吧往东100米,,医疗;药店
113.694333,22.863546,鼻安堂,广东省东莞市新联五巷18号附近,,医疗
113.695641,22.860528,幸福一百社区健康体验馆,新泰路与新联新兴路交叉口东南150米,,医疗
113.716562,22.858009,国医药店(富马分店),南坊大道29号附近,,医疗;药店
113.728656,22.85731,东莞虎门陈满荣卫生所,广东省东莞市厚虎路26,,医疗;诊所
113.728851,22.857927,仁正医药(虎门黄村分店),陈黄一路31,,医疗;药店
113.708801,22.862412,采丹阁大药房,广东省东莞市丰泰·东海城堡1栋102,,医疗;药店
113.728629,22.858601,信德堂药业(黄村分店),东莞市虎门镇黄村厚虎路11号,,医疗;药店
113.709407,22.861889,源爱堂(虎门第二分店),虎门镇新联高科一路东海山庄6-18栋,,医疗;药店
113.73107,22.858114,百源堂(健康药店),商一路23,,医疗;药店
113.833866,22.875416,东莞大岭山大塘盛杰诊所,东莞市大塘前街50号,,医疗;诊所
113.841582,22.860023,东莞大岭山丁建华卫生所,东莞市颜屋路50号,,医疗;诊所
113.858167,22.863151,杨屋第三工业区门诊,东莞市杨朗路316号,15870890971,医疗;其他
113.855417,22.861698,东莞国药(大岭山杨屋药店),东莞市杨屋路138号,(0769)85612969,医疗;药店
113.8432,22.85924,谢晓仁民诊所,东莞市颜屋路20、22号,(0769)82930899,医疗;诊所
113.846251,22.865405,信德堂药业(大岭山祥锋街分店),东莞市祥锋街42号,,医疗;药店
113.846643,22.865278,协和大药房(杨屋谐和店),广东省东莞市大岭山镇杨屋第一工业区祥锋街36号,,医疗;药店
113.858089,22.862996,东莞杨屋兆祥门诊部,东莞市杨朗路316号,15870890971,医疗;其他
113.845474,22.865779,瑞祥大药房,广东省东莞市培佳平价商场西北100米(祥锋街北),,医疗;药店
113.85637,22.862256,国药医药(杨屋市场分店),东莞市杨朗路241号,,医疗;药店
113.846899,22.866712,永康堂(大岭山杨屋分店),大岭山镇杨屋第一工业区宏锋街38号,,医疗;药店
113.841971,22.860028,博济药店,广东省东莞市颜屋路42号,(0769)85659787,医疗;药店
113.854347,22.86022,德丰药业(杨屋分店),东莞市杨朗路200号,(0769)85635123,医疗;药店
113.854509,22.860897,康济堂健康大药房,大围巷与195县道交叉口西北50米,,医疗;药店
113.841228,22.859891,百邦药店,东莞市颜屋路49,,医疗;药店
113.861479,22.86472,东莞市大岭山益心堂药店,东埔新村路15号,,医疗;药店
113.851784,22.864278,东莞大岭山何玖轩卫生所,杨屋路46号,,医疗;诊所
113.852565,22.863743,筋骨堂(杨屋路),杨屋路76号,"(0769)83351038,18929292178",医疗;其他
113.857654,22.863188,幸福堂药店,东莞市杨朗路317号,,医疗;药店
113.854497,22.861985,时珍医药(杨屋分店),健身街与杨屋路交叉口南100米,,医疗;药店
113.85345,22.863188,国药医药(莲峰分店),美景西路738号,,医疗;药店
113.856115,22.862106,汇森堂药店(大岭山杨屋分店),大岭山镇杨屋村杨朗路229号,,医疗;药店
113.853405,22.863505,大岭山何冬轩门诊部,大岭山镇杨屋村杨屋路108号,,医疗;其他
113.85459,22.862355,嘉伦光彩大药房(杨屋分店),东莞市杨屋路126号,,医疗;药店
113.874128,22.871131,祥和药店,大朗镇迈科路12号,,医疗;药店
113.863904,22.867341,仁正医药(杨屋分店),东莞市杨朗路402号,,医疗;药店
113.874903,22.870348,深莞药房(犀牛陂三分店),广东省东莞市大冚墟三街6号西南60米,,医疗;药店
113.863077,22.858674,永康堂(大岭山大兴分店),大兴路73号附近,,医疗;药店
113.874406,22.870369,华佗国药大药房,广东省东莞市大冚墟三街6号西南80米,,医疗;药店
113.869245,22.865947,永康堂医药健康药店,广东省东莞市东盛路11西50米,,医疗;药店
113.869238,22.866003,康振药业连锁店(杨屋店),大岭山镇杨屋第四工业区东盛路12号,,医疗;药店
113.86303,22.858782,东莞德善便民药房(杨屋分店),大岭山镇大兴路71号,,医疗;药店
113.886472,22.873104,东莞市大朗镇犀牛坡社区卫生服务站,犀牛陂管理区美景西路1209号,(0769)82221809,医疗;诊所
113.894218,22.87526,安球门诊,东莞市美景西路893号,(0769)83110770,医疗;其他
113.884624,22.876145,深莞药房(犀牛陂五分店),元岗路93号附近,,医疗;药店
113.895932,22.874379,东莞康华药店,广东省东莞市大朗镇犀牛陂大院地横街165号,13826932648,医疗;药店
113.886221,22.867416,大朗诚心药店,广东省东莞市水厂路236号,,医疗;药店
113.891953,22.874586,健珍堂药店(东莞大朗店),东莞市美景西路1008号,,医疗;药店
113.894089,22.875772,东莞德善便民药房(犀牛坡分店),广东省东莞市惠客隆百货雅瑶分店(195县道),,医疗;药店
113.886679,22.873232,东莞大朗刘杰彪卫生所,东莞市美景西路1213号,,医疗;诊所
113.886785,22.872423,东莞国药(大朗犀牛陂药店),广东省东莞市正坑街41,(0769)83001638,医疗;药店
113.884763,22.873324,东莞大朗刘效枝卫生所,东莞市美景西路1282号,(0769)83317239,医疗;诊所
113.887191,22.872472,东莞市大朗健众大药房,大朗镇犀牛陂正坑街55号,,医疗;药店
113.901664,22.877018,福康,广东省东莞市公凹横一路,,医疗;药店
113.885811,22.872821,汉古方(国隆药店),广东省东莞市大朗镇犀牛坡村水厂路7号,,医疗;药店
113.885961,22.872272,汇森堂药店,广东省东莞市诚惠百货(正坑横街店),,医疗;药店
113.886777,22.872845,华佗国药大药房,广东省东莞市添益楼(正坑横街),,医疗;药店
113.885213,22.874077,东峰堂药店,广东省东莞市大朗镇元岗路三巷新理想幼儿园附近,,医疗;药店
113.907348,22.876587,疗康药店,广东省东莞市公凹一路18,,医疗;药店
113.907343,22.876662,华佗国药,广东省东莞市公凹一路18东南60米,18028266909,医疗;药店
114.095445,22.875859,同安药店(富竹四街店),广东省东莞市樟木头镇樟深路(樟洋富竹街公交站旁),,医疗;药店
114.101301,22.874877,勇康药店(富达路店),富达一路与富达路交叉口东200米,,医疗;药店
114.097435,22.874451,长生药店(富达路店),广东省东莞市香港十和田电子有限公司北(富达路北),,医疗;药店
114.110177,22.857285,汇森堂药店(塘厦新太阳分店),新华路与新鸿路交叉口东50米,,医疗;药店
114.105308,22.857236,本草药业(林村新太阳城分店),新华路205号,13694940062,医疗;药店
114.106664,22.85726,百通药店,东莞市新华路与新阳路交叉口东北50米,,医疗;药店
114.128785,22.874318,罗马社区卫生站,罗马路86号,,医疗;诊所
114.146894,22.858991,东莞国药(清溪利祥药店),香芒西路930,(0769)87388615,医疗;药店
114.132259,22.867784,清溪福源诊所,广东省东莞市清溪镇罗马路罗群埔公交站(富康大厦附近),,医疗;诊所
114.128637,22.874843,东莞国药(清溪罗马药店),清溪镇罗马村罗马路96号(宇宙烛业厂对面),,医疗;药店
114.146631,22.859191,仁正医药(香芒西路分店),广东省东莞市香芒西路948附近,,医疗;药店
114.141088,22.862364,永康堂(清溪罗马分店),广东省东莞市罗马路16,,医疗;药店
114.126822,22.860899,汇森堂药店(长安路店),广东省东莞市长安路62,,医疗;药店
114.132887,22.868341,国药医药(罗马分店),罗群埔一街11,,医疗;药店
114.127334,22.877232,翔和医药(罗马分店),清溪镇罗马管理区罗马路160号,,医疗;药店
114.127544,22.876938,清心药店,罗马路152号,18576806316,医疗;药店
114.158751,22.857211,东莞市清溪镇浮岗社区卫生服务站,广东省东莞市浮岗街91,,医疗;诊所
114.16958,22.858764,东莞敬东综合门诊部,上元路140号附近,(0769)82038120,医疗;其他
114.168656,22.859269,一通大药房(清溪同仁分店),松岗村4区129号,,医疗;药店
114.167111,22.860241,本草药业(清溪松岗分店),松岗路150号,,医疗;药店
114.152864,22.8593,时珍医药连锁店(清溪浮岗柏朗分店),柏朗北街6,,医疗;药店
114.16672,22.860527,康惠药业(松岗店),广东省东莞市松岗路129,,医疗;药店
114.167013,22.858343,仁正医药,广东省东莞市松岗路109号北90米,,医疗;药店
114.149087,22.857297,翔和医药(清溪浮岗分店),广东省东莞市香芒西路848,,医疗;药店
114.186528,22.858551,汇通大药房,东莞市清溪镇林中一街2号,,医疗;药店
114.171308,22.85881,国安药店(银坑路店),广东省东莞市天桥住宿(北环路南),,医疗;药店
114.224178,22.860825,铁场社区卫生站,银瓶路铁场村附近,,医疗;诊所
114.253939,22.862969,益生药店,广东省惠州市惠阳区新圩镇银瓶路黄坭塘村公交站东南,,医疗;药店
114.255331,22.862549,信仁医药行,广东省惠州市惠阳区新圩镇银瓶路联佳百货附近,,医疗;药店
114.270492,22.858406,惠阳区新圩镇红田村卫生站,广东省惠州市惠阳区新圩镇红田桥红田村委公交站,(0752)3339917,医疗;诊所
114.258796,22.861696,长业药店,广东省惠州市惠阳区新圩镇银瓶路天宏第一工业园,,医疗;药店
114.261531,22.861986,天龙药业(红田分店),银瓶路东50米,,医疗;药店
114.342538,22.869004,惠州市惠阳区新圩医院,广东省惠州市惠阳区新圩镇东门街,(0752)3334120,医疗;其他
114.34101,22.871604,刘美莙妇科诊所,广东省惠州市惠阳区新圩镇新建二街2号,,医疗;诊所
114.340005,22.869012,新辉药店,新丽华酒店东北(新建一街西),(0752)3334116,医疗;药店
114.339562,22.873149,滋补堂,广东省惠州市惠阳区新圩镇新联镇府北路山水芳邻附近,,医疗
114.339252,22.86428,顺康医药,新丰村卫生站(新圩汽车站南),,医疗;药店
114.339512,22.869108,成人用品,广东省惠州市惠阳区镇府西路,,医疗;医疗保健
114.339595,22.868634,协和医药门市(新圩森纳店),西门街54号,(0752)3333399,医疗;药店
114.34106,22.873801,百治诊所,广东省惠州市惠阳区新圩镇新联镇府北路龙庭大酒店,,医疗;诊所
114.338063,22.868019,惠东(惠东)血浆站(惠阳采浆点),205国道东50米,,医疗;诊所
114.339793,22.870797,惠阳区动物检疫申报点,广东省惠州市惠阳区新市场六街一巷,,医疗;疾控中心
114.342629,22.869145,中药房,广东省惠州市惠阳区Y846(新建三街),,医疗;药店
114.34035,22.875609,惠阳区张载乐诊所,新圩镇新联村打禾岗11号,,医疗;诊所
114.34228,22.874109,友邦药品超市(镇府北路店),新圩镇S358新世界购物广场东北40米,(0752)3620268,医疗;药店
114.341345,22.873336,康盛堂大药房(中共新圩镇委员会西北),新圩镇新佳百货一楼,(0752)3333090,医疗;药店
114.340533,22.871346,缪幽锋口腔诊所,广东省惠州市惠阳区富阳综合市场(新建一街北),,医疗;诊所
114.341026,22.873184,采健鲜蜂王浆,新圩新市场1街5号,,医疗;其他
114.342133,22.872619,仁爱药行(政府南路店),广东省惠州市惠阳区镇府南路1,(0752)3331008,医疗;药店
114.339179,22.876822,保健堂,205国道西200米,18933567811,医疗;药店
114.33937,22.87571,渝佳大药房,广东省惠州市惠阳区新圩镇塘兴路润阳花园(惠鑫大酒店南),,医疗;药店
114.340484,22.869093,老药店,西门街1号,,医疗;药店
114.345575,22.872314,本草种植养生,塘兴路2号附近,,医疗
114.340755,22.871839,新盈药行,新圩镇邮电所对面,"13322625811,(0752)3332038",医疗;药店
114.336829,22.865626,国营威龙药店,广东省惠州市惠阳区爱心幼儿园南70米(205国道西),,医疗;药店
114.340437,22.874619,杏春堂大药店,广东省惠州市惠阳区新圩市场公交站(惠州市新圩镇政府西北),15323097658,医疗;药店
114.334074,22.858816,天龙药业连锁(渝江分店),惠州大道小金口段73-1,(0752)2831389,医疗;药店
114.347192,22.870127,新圩丰丰药店,广东省惠州市惠阳区塘兴路20,,医疗;药店
114.346133,22.871833,达明牙科,塘兴路9号附近,,医疗;诊所
114.350872,22.870018,良济药行,广东省惠州市惠阳区新圩镇新联塘兴路联昊通速递,,医疗;药店
114.364551,22.857323,云兴药店(增兴百货店),广东省惠州市惠阳区新圩镇增兴百货(京华百货附近),,医疗;药店
114.351457,22.870372,一通大药房(花边岭分店),广东省惠州市惠阳区新圩镇新联长深高速公路盛达百货,(0752)3629198,医疗;药店
114.347669,22.868492,国药医药(惠州新圩分店),塘兴路家乐百货商场对面,,医疗;药店
114.373765,22.868957,惠阳区新圩镇花果村卫生站,广东省惠州市惠阳区四联农庄东南50米(乡道A86南),,医疗;诊所
114.369546,22.867087,一通大药房(花果分店),731乡道西50米,(0752)3330191,医疗;药店
114.471153,22.865012,惠阳三和经济开发区象岭卫生站,广东省惠州市惠阳区农村商业银行(惠南大道北),13622994681,医疗;诊所
114.480277,22.873414,盛安大药房,惠州市惠阳区惠南大道东200米,,医疗;药店
114.492191,22.876617,薛桂英诊所,广东省惠州市惠阳区文化路嘉华购物商场附近,,医疗;诊所
114.479899,22.87215,天龙药业连锁,经济开发区三和经济开发区小布仔,,医疗;药店
114.489184,22.875683,永祥药房,广东省惠州市惠阳区惠阳经济开发区御和路矮岭综合市场永祥药房,,医疗;药店
114.488925,22.876174,宝芝林药店(和兴路店),御和路和兴路路口附近,,医疗;药店
114.479119,22.870351,张仲景医药(莲塘面分店),经济开发区小布仔市场附近联兴东路威发商行,(0752)3299967,医疗;药店
114.48125,22.869848,鑫和大药房,惠州市惠阳区荣信路北50米,,医疗;药店
114.540447,22.858827,惠州市惠阳区沙田镇田头村卫生站,沙田镇耀发百货东南200米,(0752)3728398,医疗;诊所
114.538831,22.860028,沙田龙安堂药店,广东省惠州市惠阳区沙田镇耀发百货,,医疗;药店
114.539585,22.860779,御泽堂大药房,广东省惠州市惠阳区沙田镇益佳购物超市西南50米,,医疗;药店
114.555768,22.864205,沙田医院,广东省惠州市惠阳区沙田镇创业街3路10号,(0752)3752012,医疗;其他
114.559231,22.86793,沙田药行,沙田镇长安大道140号,(0752)3754873,医疗;药店
114.554773,22.864797,恒安药行,广东省惠州市惠阳区沙田商贸广场(沙田桥东),,医疗;药店
114.560723,22.869542,天安堂药业(沙田金科店),广东省惠州市惠阳区沙田镇集成沈海高速公路惠佳百货,(0752)3752741,医疗;药店
114.55743,22.86633,沙田科达药店,广东省惠州市惠阳区沙田镇集成创业街一路沙田中心幼儿园,,医疗;药店
114.560528,22.868785,沙田国隆药店,广东省惠州市惠阳区中国移动龙城通讯指定专营店,,医疗;药店
114.558217,22.866954,一通大药房(沙田一通链锁分店),广东省惠州市惠阳区沙田镇长安大道中130号,,医疗;药店
114.562819,22.872072,康源药行,长安大道中198,(0752)3752372,医疗;药店
114.56708,22.875345,怡康药店,沙田互通与356省道交叉口北100米,,医疗;药店
114.572229,22.876957,沙田惠源药店,广东省惠州市惠阳区沙田镇万新百货附近,,医疗;药店
113.647594,22.846088,沙田镇稔洲社区卫生服务站,广东省东莞市沙田镇稔洲村环保南路高翔幼儿园旁边,(0769)82270692,医疗;诊所
113.654342,22.844215,康亮药店(环保路店),环保路东50米,,医疗;药店
113.643588,22.847852,富帆牙科,广东省东莞市财富烧腊大排档(财富广场店),,医疗;诊所
113.649047,22.857055,永康堂(沙田义沙分店),环保路129号附近,,医疗;药店
113.648823,22.856366,恒健药店(环保中路店),环保大道67号,,医疗;药店
113.652402,22.837649,东莞国药(沙田稔州分店),村政路与稔洲路交叉口西南100米,,医疗;药店
113.659746,22.839667,云南高山苗家草药,广东省东莞市基础幼儿园(金湾路西),,医疗;药店
113.648132,22.845834,豪盈药店,广东省东莞市高翔幼儿园(环保南路南),,医疗;药店
113.656349,22.843165,大川药业(多乐生活超市店),广东省东莞市沙田镇环保路多乐生活超市,,医疗;药店
113.647029,22.846728,本草药业(金田百货店),广东省东莞市沙田镇环保南路金田百货(稔洲商业广场旁),,医疗;药店
113.655621,22.851738,康升药店(环保路店),东莞市环保南路与环保路交叉口东100米,,医疗;药店
113.648747,22.845173,瑞年大药房(沙田分店),广东省东莞市沙田镇稔洲路高翔幼儿园东南50米,,医疗;药店
113.682648,22.841224,虎门永生口腔,虎门镇人民北路291号,(0769)81230688,医疗;诊所
113.685807,22.839142,东莞国药(博美村前路药店),广东省东莞市丛园二巷15号附近,,医疗;药店
113.667454,22.85581,康群堂药店,白沙大路中80,,医疗;药店
113.674929,22.83712,东莞虎门镇口金东门诊部,广东省东莞市镇口第一工业区东莞市虎门中医院镇兴分院,,医疗;其他
113.685399,22.841331,国药医药(兴国分店),广东省东莞市博美村前路19,,医疗;药店
113.686126,22.841742,瑞年大药房全国连锁(大塘分店),广东省东莞市大塘二巷1,15916900226,医疗;药店
113.681741,22.840505,东莞虎门伟龄仁正门诊部,广东省东莞市大地一路2,,医疗;其他
113.684686,22.839298,仁正医药(虎门同益分店),广东省东莞市园下一路19号西北60米,,医疗;药店
113.681973,22.841595,东莞虎门光仁门诊部,广东省东莞市虎门镇人民北路352号,(0769)85223337,医疗;其他
113.67902,22.841613,东莞国药(虎门明苑药店),博美市场路69号,(0769)86035942,医疗;药店
113.671323,22.856417,百来康,巷美坊与白沙中心南路交叉口西50米,,医疗;药店
113.681364,22.838995,同正堂药店,广东省东莞市莱茵新区一巷5号,,医疗;药店
113.684687,22.839514,同益药店,广东省东莞市松园八巷9,,医疗;药店
113.68164,22.840949,瑞年大药房(博美分店),虎门镇博美大地一路14号,,医疗;药店
113.679117,22.841631,德平堂医药(虎门博美分店),虎门镇博美市场路67号,,医疗;药店
113.679597,22.841717,厚川医药(博美分店),虎门博美市场路65号,(0769)82256972,医疗;药店
113.684024,22.849085,虎门飞虎药店,广东省东莞市轮渡路178号,,医疗;药店
113.678154,22.841891,贵州高原绿色山草药,广东省东莞市博美市场路79西北70米,13765320587,医疗;药店
113.681826,22.842196,一心大药房(博美店),广东省东莞市博美市场路10、12号,(0769)82790796,医疗;药店
113.681613,22.842042,俊龙药行(安定分店),广东省东莞市博美市场路30,13925525116,医疗;药店
113.674657,22.841069,虎门镇明益大药房(惠正店),虎门镇镇口步行街中铁物流集团东北100米,,医疗;药店
113.681016,22.840985,健康生活体验馆(第816分店),广东省东莞市花城路侨美商务酒店西南100米(莱茵酒店西北),,医疗;其他
113.683509,22.839293,永康堂(虎门博美分店),体育路13号附近,,医疗;药店
113.682774,22.840603,源爱堂(博林药店),广东省东莞市人民北路305号,,医疗;药店
113.675047,22.841083,健吉平价药店,东莞市虎门镇镇口第二工业区镇业路8号厂房,,医疗;药店
113.690384,22.842347,齐林山内科诊所,广东省东莞市博涌社岗中方新村一巷5号附近,,医疗;诊所
113.689567,22.845605,东莞国药虎门怀丰药店,虎门镇社岗东坊新村一巷一号,,医疗;药店
113.690051,22.842656,源爱堂(社岗分店),虎门镇社岗村社岗市场十字路口,,医疗;药店
113.708156,22.845311,国药医药(龙眼分店),广东省东莞市龙眼东四路28巷1附近,,医疗;药店
113.702948,22.843489,德平堂医药(龙眼分店),广东省东莞市龙眼八路,,医疗;药店
113.702454,22.848435,虎门吉康堂药店,广东省东莞市虎门镇龙眼十三路源兴百货,,医疗;药店
113.702077,22.84841,龙兴药店(龙眼十三路店),广东省东莞市龙眼十三路,,医疗;药店
113.702652,22.843464,仁正医药(兴旺生活超市店),广东省东莞市兴旺生活超市(虎门国际时尚产业园东南),,医疗;药店
113.71099,22.840742,龙眼医院,龙眼路37号,,医疗;其他
113.709165,22.838422,龙眼社区卫生站,广东省东莞市龙眼三路16号,(0769)85252163,医疗;诊所
113.728972,22.850833,东莞虎门陈治理卫生所,广东省东莞市虎门镇陈村社区陈丰路,,医疗;诊所
113.712373,22.850582,东莞市虎门镇赤岗社区卫生服务站,赤岗大道26号,,医疗;诊所
113.723156,22.844609,新意堂药店,虎门镇北栅西坊路35号,,医疗;药店
113.726017,22.849509,东莞国药(虎门黄村药店),虎门镇黄村工业路1号1号A栋12号(金穗丰西70米),(0769)82863672,医疗;药店
113.71036,22.837956,海王星辰健康药房(龙眼店),虎门镇龙眼社区龙眼大道11~12号商铺,(0769)85260326,医疗;药店
113.709336,22.83972,东莞国药(虎门龙眼药店),虎门镇龙眼社区东三路三巷12号,(0769)85113965,医疗;药店
113.71336,22.842487,永康堂医药(虎门龙眼分店),东莞市龙眼东一路与龙眼六路交叉口东北50米,,医疗;药店
113.716419,22.83851,颐康药店,虎门镇北栅社区西坊路8号,,医疗;药店
113.716154,22.849329,大川药业(虎门二十三分店),南坊新区三巷9号附近,,医疗;药店
113.710407,22.840716,东莞国药(龙眼大道药店),广东省东莞市龙眼路36号,(0769)85016578,医疗;药店
113.71311,22.849112,郑生牙科,赤岗南坊路与赤岗路交叉口北50米,,医疗;诊所
113.71701,22.848893,国药医药(虎门赤岗一店),虎门镇虎门赤岗社区南坊路38号,,医疗;药店
113.709323,22.846892,龙州堂药店,虎门镇虎门镇赤岗村龙眼社区万业百货对面,,医疗;药店
113.721119,22.85372,明华堂大药房,红星学校东200米,,医疗;药店
113.711786,22.840567,永源堂药店,龙眼东二路与龙眼东二路九巷交叉口北50米,,医疗;药店
113.728532,22.838144,南北药行(天伦居店),广东省东莞市东坊路,,医疗;药店
113.712147,22.848593,厚川医药(赤岗路店),虎门镇赤岗村赤岗路10号,(0769)85029859,医疗;药店
113.716369,22.848885,东莞虎门占美桃内科诊所,南坊新区三巷合众楼东侧,,医疗;诊所
113.713323,22.848826,万健堂大药房(赤岗店),虎门镇赤岗南坊路赤岗村老人活动中心东南,,医疗;药店
113.71231,22.850953,国药医药(赤岗广场分店),赤岗路28号附近,,医疗;药店
113.727557,22.850529,曾德仁诊所,广东省东莞市黄村社区文化广场东南70米(沙河路北),,医疗;诊所
113.71021,22.840284,德汇康(龙眼店),东莞市虎门镇龙眼社区东三路六巷3号一号铺,,医疗;药店
113.709287,22.847011,大川药业(赤岗路店),广东省东莞市赤岗路外来之家14～16铺,,医疗;药店
113.71115,22.839343,信德堂药房(龙眼平安分店),东莞市虎门镇龙眼四路45号,,医疗;药店
113.728972,22.850833,仁正医药,东坊路与陈丰路交叉口西北50米,,医疗;药店
113.709182,22.840338,健康源药店(龙眼东三路店),虎门镇龙眼东三路七巷12号宏康医药连锁,,医疗;药店
113.726103,22.845886,信德堂药业(崩岗分店),虎门镇南兴三路13号,,医疗;药店
113.730391,22.852391,东莞国药(虎门陈村药店),东莞市陈丰路一巷4号,(0769)81151377,医疗;药店
113.730319,22.852956,电脑手机诊所,陈丰路西50米,,医疗;诊所
113.728958,22.844605,仁正医药(东坊分店),广东省东莞市东坊路42附近,,医疗;药店
113.711604,22.839425,时珍医药(虎门龙眼四路分店),广东省东莞市龙眼四路37号附近,,医疗;药店
113.712438,22.841342,杏苑药店(龙眼五路店),东莞市虎门镇龙眼社区龙眼五路33号,,医疗;药店
113.708848,22.846398,源爱堂(虎门龙眼分店),广东省东莞市万业百货南100米,13713056945,医疗;药店
113.723608,22.840683,祺记蜂场,凤阳路与南坊路交叉口南50米,,医疗;其他
113.708553,22.84602,富群药店,虎门镇龙眼东三路三十二巷15号,,医疗;药店
113.728972,22.844766,主爱大药房,广东省东莞市虎门镇东坊路金富春科技园(家家乐百货东南),,医疗;药店
113.710118,22.838616,养正方连锁(虎门龙眼分店),广东省东莞市龙眼大道18号龙眼市场对面,,医疗;药店
113.712101,22.841325,仁正医药(虎门龙眼分店),广东省东莞市龙眼五路37,(0769)89191978,医疗;药店
113.714648,22.848421,逸正康药店,虎门镇赤岗社区南坊路22号威盛物业大楼A4-A5号铺,,医疗;药店
113.721239,22.838826,德平堂医药(北栅分店),虎门镇北栅凤冈路6号,,医疗;药店
113.709166,22.849155,汇森堂药店(虎门赤岗第一分店),广东省东莞市虎门镇翠湖路新日佳百货店附近(万业百货北),,医疗;药店
113.709369,22.839346,姿汐经络养生,虎门镇龙眼四路55号2楼(龙眼广场旁),,医疗
113.70924,22.840198,宏康医药连锁,广东省东莞市龙眼五路80东南80米,,医疗;药店
